t,t_planning,a0,a1,q0,q0dot,fk0_x,fk0_y,q1,q1dot,fk1_x,fk1_y,fk2_x,fk2_y,goal_0_0,goal_1_0
1.6000000000000008,0.001454912002373021,0.2873272759707373,0.23224746010268554,0.5034712840473484,0.5579006395978676,0.0,0.0,0.4670816460798143,0.4850710572776386,0.5034712840473484,0.4670816460798143,0.5034712840473484,0.4670816460798143,4.0,0.2
1.6500000000000008,0.0011686209982144646,0.27793011351758135,0.24636255553908282,0.5317254751329054,0.5722670033964045,0.0,0.0,0.4916255082774734,0.4966834302827729,0.5317254751329054,0.4916255082774734,0.5317254751329054,0.4916255082774734,4.0,0.2
1.7000000000000008,0.0014048240009287838,0.2654718107596631,0.26631843598509497,0.5606862379549727,0.5861635090722835,0.0,0.0,0.5167676329952104,0.5090015580597271,0.5606862379549727,0.5167676329952104,0.5606862379549727,0.5167676329952104,4.0,0.2
1.7500000000000009,0.0011953800021728966,0.2488211078006357,0.29352508729962656,0.5903262531819226,0.5994370996102668,0.0,0.0,0.5425506089530957,0.5223174798589818,0.5903262531819226,0.5425506089530957,0.5903262531819226,0.5425506089530957,4.0,0.2
1.800000000000001,0.0012823619981645606,0.22628754932949646,0.3295607028675609,0.6206091345564525,0.6118781550002986,0.0,0.0,0.5690333893160999,0.5369937342239631,0.6206091345564525,0.5690333893160999,0.6206091345564525,0.5690333893160999,4.0,0.2
1.850000000000001,0.0011871120004798286,0.5051749590642185,-1.1043977916771104,0.6514859017515563,0.6231925324667734,0.0,0.0,0.5962950269181552,0.5534717693673412,0.6514859017515563,0.5962950269181552,0.6514859017515563,0.5962950269181552,4.0,0.2
1.900000000000001,0.0012598169996635988,0.23038764265746403,0.2805250963846334,0.6832769970925207,0.6484512804199843,0.0,0.0,0.6225881181058355,0.49825187978348573,0.6832769970925207,0.6225881181058355,0.6832769970925207,0.6225881181058355,4.0,0.2
1.950000000000001,0.0013491190002241638,0.20611254095415132,0.3265093872519984,0.7159875456754212,0.6599706625528575,0.0,0.0,0.6478513684759372,0.5122781346027173,0.7159875456754212,0.6478513684759372,0.7159875456754212,0.6478513684759372,4.0,0.2
2.000000000000001,0.0012501179990067612,0.23754651477000355,0.07397596467672463,0.7492437194869324,0.6702762896005652,0.0,0.0,0.6738734119522969,0.5286036039653171,0.7492437194869324,0.6738734119522969,0.7492437194869324,0.6738734119522969,4.0,0.2
2.0500000000000007,0.001273191002837848,0.35016616154569413,-0.7686031577987367,0.7830544671192692,0.6821536153390654,0.0,0.0,0.7003960621091635,0.5323024021991535,0.7830544671192692,0.7003960621091635,0.7830544671192692,0.7003960621091635,4.0,0.2
2.1000000000000005,0.0015416050009662285,0.21119099480688308,0.0447257498236826,0.8175998556011911,0.69966192341635,0.0,0.0,0.726050428243258,0.4938722443092166,0.8175998556011911,0.726050428243258,0.8175998556011911,0.726050428243258,4.0,0.2
2.1500000000000004,0.0012023950002912898,0.19727560982781123,0.09089338937821245,0.852846940523382,0.7102214731566941,0.0,0.0,0.7507999476476642,0.4961085318004007,0.852846940523382,0.7507999476476642,0.852846940523382,0.7507999476476642,4.0,0.2
2.2,0.001276205999602098,0.1835130211331819,0.15086495314921122,0.8886046087008479,0.7200852536480848,0.0,0.0,0.7757189909777918,0.5006532012693113,0.8886046087008479,0.7757189909777918,0.8886046087008479,0.7757189909777918,4.0,0.2
2.25,0.001284213998587802,0.22698234261967487,-0.3947914490371103,0.9248382626665026,0.729260904704744,0.0,0.0,0.8009402322383121,0.508196448926772,0.9248382626665026,0.8009402322383121,0.9248382626665026,0.8009402322383121,4.0,0.2
2.3,0.0014559759983967524,0.15816106754955683,0.21234355987578746,0.9615850358384672,0.7406100218357278,0.0,0.0,0.8258565653586524,0.48845687647491637,0.9615850358384672,0.8258565653586524,0.9615850358384672,0.8258565653586524,4.0,0.2
2.3499999999999996,0.001239024000824429,0.18123549507172187,-0.17236836761674534,0.9988132382705803,0.7485180752132056,0.0,0.0,0.8505448386401503,0.49907405446870573,0.9988132382705803,0.8505448386401503,0.9988132382705803,0.8505448386401503,4.0,0.2
2.3999999999999995,0.0011942310011363588,0.16150526943083587,-0.06773833153798958,1.0364656864068293,0.7575798499667916,0.0,0.0,0.8752830808976457,0.4904556360878684,1.0364656864068293,0.8752830808976457,1.0364656864068293,0.8752830808976457,4.0,0.2
2.4499999999999993,0.0013095850008539855,0.14749185166373024,0.061413112293329686,1.074546560497972,0.7656551134383334,0.0,0.0,0.8997211897850941,0.4870687195109689,1.074546560497972,0.8997211897850941,1.074546560497972,0.8997211897850941,4.0,0.2
2.499999999999999,0.0011951109991059639,0.14114861392474154,0.22371176208925836,1.1130136809899611,0.7730297060215199,0.0,0.0,0.9241513921532962,0.49013937512563543,1.1130136809899611,0.9241513921532962,1.1130136809899611,0.9241513921532962,4.0,0.2
2.549999999999999,0.0013772339989372995,0.14548345311233035,0.4308908247659855,1.1518416020636992,0.780087136717757,0.0,0.0,0.9489380006205207,0.5013249632300983,1.1518416020636992,0.9489380006205207,1.1518416020636992,0.9489380006205207,4.0,0.2
2.5999999999999988,0.0012225749997014645,0.16512833413667938,0.6990168650550679,1.1910278132213952,0.7873613093733733,0.0,0.0,0.9745428623290298,0.5228695044683976,1.1910278132213952,0.9745428623290298,1.1910278132213952,0.9745428623290298,4.0,0.2
2.6499999999999986,0.0012047220006934367,0.20725907286320666,1.0502454844780826,1.2306022891138826,0.7956177260802073,0.0,0.0,1.001560108659795,0.5578203477211511,1.2306022891138826,1.001560108659795,1.2306022891138826,1.001560108659795,4.0,0.2
2.6999999999999984,0.0011892289985553361,0.28308310512441803,1.5153550943001037,1.2706422492666842,0.8059806797233675,0.0,0.0,1.0307639329405303,0.6103326219450551,1.2706422492666842,1.0307639329405303,1.2706422492666842,1.0307639329405303,4.0,0.2
2.7499999999999982,0.0012687150010606274,0.4102096645694653,2.1374140840838187,1.3112951371447807,0.8201348349795884,0.0,0.0,1.0631747579619848,0.6861003766600602,1.3112951371447807,1.0631747579619848,1.3112951371447807,1.0631747579619848,4.0,0.2
2.799999999999998,0.001290010997763602,0.6161990895351752,2.976977635389553,1.3528146409896924,0.8406453182080615,0.0,0.0,1.1001515444793992,0.7929710808642509,1.3528146409896924,1.1001515444793992,1.3528146409896924,1.1001515444793992,4.0,0.2
2.849999999999998,0.0013089149979350623,0.942741645470067,4.118524773276405,1.3956171557848127,0.8714552726848204,0.0,0.0,1.143521320676991,0.9418199626337287,1.3956171557848127,1.143521320676991,1.3956171557848127,1.143521320676991,4.0,0.2
2.8999999999999977,0.0011926410006708466,1.4445102466493336,5.6721442346006725,1.4403683465106205,0.9185923549583237,0.0,0.0,1.1957604749269939,1.147746201297549,1.4403683465106205,1.1957604749269939,1.4403683465106205,1.1957604749269939,4.0,0.2
2.9499999999999975,0.0011939010000787675,2.1453955649517984,7.723755810075585,1.4881036021197382,0.9908178672907904,0.0,0.0,1.2602379654928053,1.4313534130275827,1.4881036021197382,1.2602379654928053,1.4881036021197382,1.2602379654928053,4.0,0.2
2.9999999999999973,0.0012674159988819156,2.708534055282524,9.85893059274198,1.540326240018423,1.0980876455383803,0.0,0.0,1.3414603311874314,1.817541203531362,1.540326240018423,1.3414603311874314,1.540326240018423,1.3414603311874314,4.0,0.2
3.049999999999997,0.0012641859975701664,0.1695323157716948,7.128930253488161,1.5986162899623493,1.2335143483025066,0.0,0.0,1.4446610549612935,2.3104877331684612,1.5986162899623493,1.4446610549612935,1.5986162899623493,1.4446610549612935,4.0,0.2
3.099999999999997,0.0011897619988303632,9.672753385672596,-6.741690872753821,1.6605039227784326,1.2419909640910913,0.0,0.0,1.5690966046991075,2.6669342458428695,1.6605039227784326,1.5690966046991075,1.6605039227784326,1.5690966046991075,4.0,0.2
3.149999999999997,0.001276011000300059,-1.6890615342160002,4.361728586144874,1.7346944130593946,1.7256286333747215,0.0,0.0,1.6940162031603279,2.3298497022051787,1.7346944130593946,1.6940162031603279,1.7346944130593946,1.6940162031603279,4.0,0.2
3.1999999999999966,0.0015369329994427972,8.760108369045842,-7.619660316257997,1.8188645177477067,1.6411755566639215,0.0,0.0,1.8159608491650614,2.5479361315124223,1.8188645177477067,1.8159608491650614,1.8188645177477067,1.8159608491650614,4.0,0.2
3.2499999999999964,0.0011926920014957432,7.782322168293383,-8.248642750368209,1.9118734313598158,2.0791809751162136,0.0,0.0,1.9338330800691028,2.1669531156995223,1.9118734313598158,1.9338330800691028,1.9118734313598158,1.9338330800691028,4.0,0.2
3.2999999999999963,0.0012053339996782597,4.398064154938127,8.682097955696495,2.025560383111073,2.468297083530883,0.0,0.0,2.0318699321139566,1.7545209781811117,2.025560383111073,2.0318699321139566,2.025560383111073,2.0318699321139566,4.0,0.2
3.349999999999996,0.001194496999232797,6.410944683883029,-9.189774002528685,2.1544728176411603,2.688200291277789,0.0,0.0,2.1304486037832286,2.1886258759659363,2.1544728176411603,2.1304486037832286,2.1544728176411603,2.1304486037832286,4.0,0.2
3.399999999999996,0.0012698669997917023,4.814059601365571,-9.795466790822221,2.2968965132938717,3.0087475254719402,0.0,0.0,2.2283926797429823,1.729137175839502,2.2968965132938717,2.2283926797429823,2.2968965132938717,2.2283926797429823,4.0,0.2
3.4499999999999957,0.0011983670010522474,3.0991446037655717,-10.105526835267234,2.4533514642429175,3.249450505540219,0.0,0.0,2.3026052046929055,1.2393638362983908,2.4533514642429175,2.3026052046929055,2.4533514642429175,2.3026052046929055,4.0,0.2
3.4999999999999956,0.0015205670024442952,5.092601391235764,7.170200549267104,2.619697920384495,3.4044077357284976,0.0,0.0,2.351941487605517,0.7340874945350292,2.619697920384495,2.351941487605517,2.619697920384495,2.351941487605517,4.0,0.2
3.5499999999999954,0.0015217760010273196,1.7680672907395478,-10.621805961962526,2.796284059091902,3.659037805290286,0.0,0.0,2.397608613275015,1.0925975219983846,2.796284059091902,2.397608613275015,2.796284059091902,2.397608613275015,4.0,0.2
3.599999999999995,0.001190765997307608,0.06365494508526659,-10.560837952444391,2.9814460335317206,3.747441169827264,0.0,0.0,2.438961231550732,0.5615072239002582,2.9814460335317206,2.438961231550732,2.9814460335317206,2.438961231550732,4.0,0.2
3.649999999999995,0.001255809998838231,-1.6264008357246142,-10.247608358708819,3.1688976607065693,3.7506239170815268,0.0,0.0,2.453835544952139,0.033465326278038554,3.1688976607065693,2.453835544952139,3.1688976607065693,2.453835544952139,4.0,0.2
3.699999999999995,0.0011862680003105197,-3.2606426336067433,-11.555607525599779,3.3543958554673554,3.669303875295296,0.0,0.0,2.442699300511224,-0.4789150916574023,3.3543958554673554,2.442699300511224,3.3543958554673554,2.442699300511224,4.0,0.2
3.7499999999999947,0.0011824210014310665,-1.5987582084279977,-0.8511098628366172,3.533785245834728,3.506271743614959,0.0,0.0,2.4043090361478776,-1.0566954679373912,3.533785245834728,2.4043090361478776,3.533785245834728,2.4043090361478776,4.0,0.2
3.7999999999999945,0.00126400199951604,-2.5430668365735976,-1.0434574942127988,3.7071003851954716,3.4263338331935587,0.0,0.0,2.3504103753908034,-1.0992509610792218,3.7071003851954716,2.3504103753908034,3.7071003851954716,2.3504103753908034,4.0,0.2
3.8499999999999943,0.0011834200013254303,-6.085326408053753,-10.722176013931712,3.875238243214821,3.2991804913648792,0.0,0.0,2.2941435054302555,-1.1514238357898616,3.875238243214821,2.2941435054302555,3.875238243214821,2.2941435054302555,4.0,0.2
3.899999999999994,0.0013785679984721355,-1.185338000774859,-1.0772768540725677,4.032590609559555,2.994914170962192,0.0,0.0,2.2231695932472677,-1.6875326364864476,4.032590609559555,2.2231695932472677,4.032590609559555,2.2231695932472677,4.0,0.2
3.949999999999994,0.001261678000446409,-2.0224520142951024,-1.1989375525273487,4.180854645562577,2.9356472709234493,0.0,0.0,2.1374463653152582,-1.7413964791900758,4.180854645562577,2.1374463653152582,4.180854645562577,2.1374463653152582,4.0,0.2
3.999999999999994,0.001186487999802921,-2.6579797902648306,-1.3143971457920811,4.325108944015599,2.8345246702086935,0.0,0.0,2.048877869370467,-1.801343356816443,4.325108944015599,2.048877869370467,4.325108944015599,2.048877869370467,4.0,0.2
4.049999999999994,0.0012609469995368272,-3.114656444600972,-1.4153827023542624,4.4635127026893056,2.7016256806954524,0.0,0.0,1.9571677050484977,-1.867063214106047,4.4635127026893056,1.9571677050484977,4.4635127026893056,1.9571677050484977,4.0,0.2
4.099999999999993,0.001182602998596849,-3.4327457869730376,-1.489517206651238,4.594700666052501,2.545892858465404,0.0,0.0,1.8620453159126185,-1.9378323492237601,4.594700666052501,1.8620453159126185,4.594700666052501,1.8620453159126185,4.0,0.2
4.149999999999993,0.0012361770022835117,-3.65428091560378,-1.5240128709712213,4.717704376614472,2.3742555691167517,0.0,0.0,1.763291801887757,-2.012308209556322,4.717704376614472,1.763291801887757,4.717704376614472,1.763291801887757,4.0,0.2
4.199999999999993,0.0012388979994284455,-3.814598632786059,-1.5075585720826035,4.83184930379007,2.1915415233365625,0.0,0.0,1.660771375264619,-2.088508853104883,4.83184930379007,1.660771375264619,4.83184930379007,1.660771375264619,4.0,0.2
4.249999999999993,0.001208071000291966,-3.939135088065523,-1.4311285228356265,4.936658131524315,2.0008115916972598,0.0,0.0,1.5544614843383102,-2.1638867817090137,4.936658131524315,1.5544614843383102,4.936658131524315,1.5544614843383102,4.0,0.2
4.299999999999993,0.0014772979993722402,-4.042683315786354,-1.289196086261614,5.031774792102981,1.8038548372939833,0.0,0.0,1.4444782345462301,-2.235443207850795,5.031774792102981,1.4444782345462301,5.031774792102981,1.4444782345462301,4.0,0.2
4.3499999999999925,0.0012679530009336304,-1.276028634189604,-0.3670047639804881,5.116914179673124,1.6017206715046657,0.0,0.0,1.3310945789980855,-2.2999030121638757,5.116914179673124,1.3310945789980855,5.116914179673124,1.3310945789980855,4.0,0.2
4.399999999999992,0.00119281899969792,-1.648221943328304,-0.1585710004633457,5.195405177408198,1.5379192397951855,0.0,0.0,1.215640672421277,-2.3182532503629,5.195405177408198,1.215640672421277,5.195405177408198,1.215640672421277,4.0,0.2
4.449999999999992,0.0011896299984073266,-1.9288655527803502,0.029380069476214743,5.270240861907563,1.4555081426287702,0.0,0.0,1.0995297961466617,-2.3261818003860677,5.270240861907563,1.0995297961466617,5.270240861907563,1.0995297961466617,4.0,0.2
4.499999999999992,0.0012451350012270268,-2.122819121627927,0.1868900625483152,5.340605187026391,1.3590648649897528,0.0,0.0,0.9832574312152945,-2.324712796912257,5.340605187026391,0.9832574312152945,5.340605187026391,0.9832574312152945,4.0,0.2
4.549999999999992,0.0011887519976880867,-2.2427824161355687,0.31185430031280387,5.405904906295032,1.2529239089083566,0.0,0.0,0.8672554039548054,-2.3153682937848417,5.405904906295032,0.8672554039548054,5.405904906295032,0.8672554039548054,4.0,0.2
4.599999999999992,0.0012588339996000286,-2.3056134345913093,0.40840591765330314,5.46574762363705,1.1407847881015782,0.0,0.0,0.7518768071525275,-2.2997755787692014,5.46574762363705,0.7518768071525275,5.46574762363705,0.7518768071525275,4.0,0.2
4.6499999999999915,0.0012039869980071671,-2.328822871720095,0.4846422483987618,5.5199048461633655,1.0255041163720129,0.0,0.0,0.6373985356262831,-2.2793552828865367,5.5199048461633655,0.6373985356262831,5.5199048461633655,0.6373985356262831,4.0,0.2
4.699999999999991,0.001962996000656858,-2.3282175233254234,0.5507707639848152,5.568269023305979,0.9090629727860079,0.0,0.0,0.5240365743104219,-2.255123170466599,5.568269023305979,0.5240365743104219,5.568269023305979,0.5240365743104219,4.0,0.2
4.749999999999991,0.001473824002459878,-2.3167467949204603,0.6179699819752189,5.610811899954863,0.7926520966197368,0.0,0.0,0.41196887926247916,-2.227584632267358,5.610811899954863,0.41196887926247916,5.610811899954863,0.41196887926247916,4.0,0.2
4.799999999999991,0.001213558000017656,-2.3042051613713963,0.6978793337306288,5.647548571206426,0.6768147568737136,0.0,0.0,0.3013621101494592,-2.1966861331685967,5.647548571206426,0.3013621101494592,5.647548571206426,0.3013621101494592,4.0,0.2
4.849999999999991,0.0012616359999810811,-2.2973970428419053,0.8025547656367298,5.678509052513165,0.5616044988051438,0.0,0.0,0.1924001526840069,-2.161792166482065,5.678509052513165,0.1924001526840069,5.678509052513165,0.1924001526840069,4.0,0.2
4.899999999999991,0.001188694001029944,-2.300450815623177,0.9447528202731217,5.703717531064983,0.4467346466630486,0.0,0.0,0.08531373784660341,-2.1216644282002286,5.703717531064983,0.08531373784660341,5.703717531064983,0.08531373784660341,4.0,0.2
4.94999999999999,0.001345446002233075,-2.3150548954614343,1.138415171611034,5.72317869979372,0.33171210588188965,0.0,0.0,-0.019588542503204815,-2.0744267871865727,5.72317869979372,-0.019588542503204815,5.72317869979372,-0.019588542503204815,4.0,0.2
4.99999999999999,0.001262820002011722,-2.3404523250460527,1.399182101573241,5.736870486383129,0.2159593611088179,0.0,0.0,-0.12188686285604468,-2.0175060286060207,5.736870486383129,-0.12188686285604468,5.736870486383129,-0.12188686285604468,4.0,0.2
5.04999999999999,0.0011912670015590265,-2.3730822267875773,1.7446641350479917,5.744742888945874,0.09893674485651528,0.0,0.0,-0.22101318660773378,-1.9475469235273581,5.744742888945874,-0.22101318660773378,5.744742888945874,-0.22101318660773378,4.0,0.2
5.09999999999999,0.0012633670012291986,-2.3891508533507526,2.1812886111300998,5.7467233733178285,-0.01971736648286359,0.0,0.0,-0.31620970255104675,-1.8603137167749584,5.7467233733178285,-0.31620970255104675,5.7467233733178285,-0.31620970255104675,4.0,0.2
5.14999999999999,0.0011966380006924737,-2.4121099753705524,2.7524716155971007,5.742751066339199,-0.13917490915040123,0.0,0.0,-0.4064987775457226,-1.7512492862184534,5.742751066339199,-0.4064987775457226,5.742751066339199,-0.4064987775457226,4.0,0.2
5.1999999999999895,0.0012316259999352042,-2.406395389838329,3.4621601400303015,5.732777183323604,-0.25978040791892887,0.0,0.0,-0.4906206522357477,-1.6136257054385985,5.732777183323604,-0.4906206522357477,5.732777183323604,-0.4906206522357477,4.0,0.2
5.249999999999989,0.001342019000730943,-2.348197414402376,4.312589062542113,5.716780168601526,-0.3801001774108454,0.0,0.0,-0.5669742372048298,-1.4405176984370833,5.716780168601526,-0.5669742372048298,5.716780168601526,-0.5669742372048298,4.0,0.2
5.299999999999989,0.0011903800004802179,-2.2092823806871307,5.280263158343755,5.694839912876181,-0.4975100481309642,0.0,0.0,-0.6336093856390939,-1.2248882453099776,5.694839912876181,-0.6336093856390939,5.694839912876181,-0.6336093856390939,4.0,0.2
5.349999999999989,0.0012245830002939329,-0.49805514526592515,2.6392159939352458,5.667202807412614,-0.6079741671653208,0.0,0.0,-0.6882534687626887,-0.9608750873927899,5.667202807412614,-0.6882534687626887,5.667202807412614,-0.6882534687626887,4.0,0.2
5.399999999999989,0.0015186430027824827,-0.4065929117850282,3.015266636455996,5.636181530104295,-0.6328769244286171,0.0,0.0,-0.7329982030420337,-0.8289142876960276,5.636181530104295,-0.7329982030420337,5.636181530104295,-0.7329982030420337,4.0,0.2
5.449999999999989,0.0015875249991950113,-0.24959570333203063,3.3744785802303476,5.604029442728089,-0.6532065700178684,0.0,0.0,-0.7706748340196955,-0.6781509558732279,5.604029442728089,-0.7706748340196955,5.604029442728089,-0.7706748340196955,4.0,0.2
5.4999999999999885,0.0015307459980249405,-0.031129640899892563,3.6379621557373745,5.571057119588826,-0.6656863551844698,0.0,0.0,-0.8003642834636175,-0.5094270268617106,5.571057119588826,-0.8003642834636175,5.571057119588826,-0.8003642834636175,4.0,0.2
5.549999999999988,0.0011874060000991449,0.2187585477282586,3.7196926488789814,5.537733889777334,-0.6672428372294644,0.0,0.0,-0.8212881819784463,-0.327528919074842,5.537733889777334,-0.8212881819784463,5.537733889777334,-0.8212881819784463,4.0,0.2
