1.8,-1.0
1.8000986879268537,-1.0062821518156257
1.8003946543143456,-1.0125581039058626
1.800887607079384,-1.0188216626637028
1.8015770597371044,-1.0250666467128606
1.8024623318809725,-1.031286893008046
1.8035425498542623,-1.0374762629171448
1.8048166476122505,-1.0436286482793082
1.8062833677742738,-1.0497379774329707
1.8079412628646114,-1.0557982212078456
1.809788696740969,-1.061803398874989
1.8118238462091547,-1.067747584049058
1.8140447028223496,-1.0736249105369353
1.8164490748632036,-1.0794295781269556
1.8190345895067959,-1.085155858313014
1.8217986951623262,-1.090798099947909
1.824738663991227,-1.0963507348203425
1.827851594599211,-1.1018082831500737
1.8311344148995967,-1.1071653589957988
1.8345838851450873,-1.1124166755704257
1.8381966011250102,-1.117557050458494
1.8419689975248614,-1.1225814107305947
1.8458973514448416,-1.1274847979497373
1.8499777860739075,-1.1322623730647297
1.854206274515717,-1.1369094211857371
1.8585786437626899,-1.1414213562373088
1.8630905788142615,-1.1457937254842816
1.867737626935269,-1.1500222139260914
1.8725152020502613,-1.154102648555157
1.877418589269404,-1.1580310024751375
1.8824429495415045,-1.161803398874989
1.887583324429573,-1.1654161148549118
1.8928346410041998,-1.1688655851004024
1.8981917168499247,-1.172148405400788
1.903649265179656,-1.175261336008772
1.9092019000520897,-1.178201304837673
1.9148441416869844,-1.1809654104932032
1.9205704218730426,-1.1835509251367957
1.9263750894630631,-1.1859552971776497
1.9322524159509404,-1.1881761537908446
1.9381966011250091,-1.1902113032590302
1.9442017787921528,-1.1920587371353881
1.9502620225670275,-1.1937166322257258
1.95637135172069,-1.195183352387749
1.9625237370828537,-1.1964574501457375
1.9687131069919523,-1.1975376681190273
1.9749333532871376,-1.1984229402628954
1.9811783373362954,-1.1991123929206158
1.9874418960941356,-1.1996053456856541
1.9937178481843727,-1.1999013120731463
1.9999999999999982,-1.2
2.0062821518156237,-1.1999013120731463
2.0125581039058607,-1.1996053456856544
2.0188216626637008,-1.1991123929206162
2.025066646712859,-1.1984229402628959
2.031286893008044,-1.1975376681190277
2.037476262917143,-1.1964574501457381
2.0436286482793067,-1.19518335238775
2.049737977432969,-1.1937166322257267
2.055798221207844,-1.1920587371353892
2.0618033988749875,-1.1902113032590314
2.067747584049056,-1.1881761537908457
2.0736249105369335,-1.185955297177651
2.079429578126954,-1.183550925136797
2.0851558583130125,-1.1809654104932048
2.090798099947907,-1.1782013048376747
2.096350734820341,-1.1752613360087738
2.1018082831500724,-1.1721484054007898
2.1071653589957973,-1.1688655851004044
2.112416675570424,-1.1654161148549138
2.1175570504584926,-1.161803398874991
2.1225814107305934,-1.1580310024751397
2.127484797949736,-1.1541026485551595
2.1322623730647283,-1.1500222139260936
2.136909421185736,-1.145793725484284
2.1414213562373074,-1.1414213562373114
2.1457937254842805,-1.1369094211857398
2.15002221392609,-1.1322623730647323
2.154102648555156,-1.12748479794974
2.1580310024751364,-1.1225814107305976
2.1618033988749876,-1.1175570504584968
2.165416114854911,-1.1124166755704286
2.1688655851004013,-1.1071653589958017
2.172148405400787,-1.1018082831500768
2.1752613360087714,-1.0963507348203456
2.178201304837672,-1.090798099947912
2.1809654104932026,-1.0851558583130172
2.183550925136795,-1.079429578126959
2.185955297177649,-1.0736249105369384
2.188176153790844,-1.0677475840490613
2.1902113032590296,-1.0618033988749924
2.1920587371353877,-1.055798221207849
2.1937166322257253,-1.049737977432974
2.195183352387749,-1.0436286482793118
2.1964574501457372,-1.0374762629171481
2.197537668119027,-1.0312868930080494
2.198422940262895,-1.0250666467128642
2.1991123929206156,-1.0188216626637063
2.199605345685654,-1.0125581039058662
2.199901312073146,-1.006282151815629
2.2,-1.0000000000000036
2.1999013120731465,-0.9937178481843779
2.1996053456856544,-0.9874418960941409
